taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID	isMarine	isFreshwater	isTerrestrial	isExtinct	isBrackish	vernacularName	source	language	isPreferredName
urn:lsid:marinespecies.org:taxname:100654	urn:lsid:marinespecies.org:taxname:100654	urn:lsid:marinespecies.org:taxname:100654	urn:lsid:marinespecies.org:taxname:854224		Actinoscyphiidae	Actinoscyphiidae	Metridioidea	Stephenson, T. A. (1920). On the classification of Actiniaria. Part I. -- Forms with acontia and forms with a mesogloeal sphincter. <em>Quarterly Journal of Microscopical Science.</em> 64, 2, (256): 425-574.	1920	Animalia	Cnidaria	Anthozoa	Actiniaria	Actinoscyphiidae					Family	Stephenson, 1920	ICZN	accepted		2018-09-17	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Actinoscyphiidae Stephenson, 1920. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100654	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100654						1					クラゲイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100655	urn:lsid:marinespecies.org:taxname:100655	urn:lsid:marinespecies.org:taxname:100655	urn:lsid:marinespecies.org:taxname:888374		Actinostolidae	Actinostolidae	Actinostoloidea	Carlgren, O. (1932). Die Ceriantharien, Zoantharien und Actiniarien des arktischen Gebietes. Eine Zusammenstellung der arktischen Tierformen mit besonderer Berücksichtigung des Spitzbergen-Gebietes auf Grund der Ergebnisse der Deutschen Expedition in das Nördliche Eismeer im Jahre 1898. <em>Gustav Fischer.Jena.</em> 255-266.	1932	Animalia	Cnidaria	Anthozoa	Actiniaria	Actinostolidae					Family	Carlgren, 1932	ICZN	accepted		2016-10-22	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Actinostolidae Carlgren, 1932. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100655	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100655						1					セトモノイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100656	urn:lsid:marinespecies.org:taxname:100656	urn:lsid:marinespecies.org:taxname:100656	urn:lsid:marinespecies.org:taxname:854224		Aiptasiidae	Aiptasiidae	Metridioidea	Carlgren, O. (1924). Actiniaria from New Zealand and its Subantarctic Islands [article XXI in Papers from Dr. Th. Mortensen's Pacific Expedition 1914-16]. Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening (Copenhagen), 77, 179-261	1924	Animalia	Cnidaria	Anthozoa	Actiniaria	Aiptasiidae					Family	Carlgren, 1924	ICZN	accepted		2016-10-31	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Aiptasiidae Carlgren, 1924. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100656						1					セイタカイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100657	urn:lsid:marinespecies.org:taxname:100657	urn:lsid:marinespecies.org:taxname:100657	urn:lsid:marinespecies.org:taxname:854224		Aliciidae	Aliciidae	Metridioidea	Duerden, J. E. (1895). On the genus Alicia (Cladactis), with an anatomical description of A. costae, Panc. Annals and Magazine of Natural History, 15, 6, (87): 213-218	1895	Animalia	Cnidaria	Anthozoa	Actiniaria	Aliciidae					Family	Duerden, 1895	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Aliciidae Duerden, 1895. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100657	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100657						1					カザリイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100662	urn:lsid:marinespecies.org:taxname:100662	urn:lsid:marinespecies.org:taxname:100662	urn:lsid:marinespecies.org:taxname:854224		Boloceroididae	Boloceroididae	Metridioidea	Carlgren, O. (1924). On Boloceroides, Bunodeopsis and their supposed allied genera. Arkiv für Zoologi, 17 A(1): 1-20	1924	Animalia	Cnidaria	Anthozoa	Actiniaria	Boloceroididae					Family	Carlgren, 1924	ICZN	accepted		2020-08-02	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Boloceroididae Carlgren, 1924. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100662	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100662						1		0		1	オヨギイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100663	urn:lsid:marinespecies.org:taxname:100663	urn:lsid:marinespecies.org:taxname:100663	urn:lsid:marinespecies.org:taxname:853973		Condylanthidae	Condylanthidae	Actinioidea	Stephenson, T. A. (1922). On the classification of Actiniaria. Part III. -- Definitions connected with the forms dealt with in Part II. Quarterly Journal of Microscopical Science, 66, 2, (262): 247-319	1922	Animalia	Cnidaria	Anthozoa	Actiniaria	Condylanthidae					Family	Stephenson, 1922	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Condylanthidae Stephenson, 1922. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100663	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100663						1					イワネイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100664	urn:lsid:marinespecies.org:taxname:100664	urn:lsid:marinespecies.org:taxname:100664	urn:lsid:marinespecies.org:taxname:854224		Diadumenidae	Diadumenidae	Metridioidea	Stephenson, T. A. (1920). On the classification of Actiniaria. Part I. -- Forms with acontia and forms with a mesogloeal sphincter. <em>Quarterly Journal of Microscopical Science.</em> 64, 2, (256): 425-574.	1920	Animalia	Cnidaria	Anthozoa	Actiniaria	Diadumenidae					Family	Stephenson, 1920	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Diadumenidae Stephenson, 1920. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100664	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100664						1				1	タテジマイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100665	urn:lsid:marinespecies.org:taxname:100665	urn:lsid:marinespecies.org:taxname:100665	urn:lsid:marinespecies.org:taxname:888373		Edwardsiidae	Edwardsiidae	Edwardsioidea	Carlgren, O. (1892). Beiträge zur Kenntnis der Edwardsien. <em>öfv. af K. Veten-kaps-Akad. Förhandl.</em> p. 451. Stockholm.	1892	Animalia	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae					Family	Andres, 1881	ICZN	accepted		2016-10-22	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Edwardsiidae Andres, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100665	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100665						1		1		1	ムシモドキギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100668	urn:lsid:marinespecies.org:taxname:100668	urn:lsid:marinespecies.org:taxname:100668	urn:lsid:marinespecies.org:taxname:888374		Halcampoididae	Halcampoididae	Actinostoloidea	Appellöf, A. (1896). Die Actiniengattungen Fenja, Aegir, und Halcampoides, DAN. Bergens Museums Aarbog, 1896(11): 3-16	1896	Animalia	Cnidaria	Anthozoa	Actiniaria	Halcampoididae					Family	Appellöf, 1896	ICZN	accepted		2021-02-19	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Halcampoididae Appellöf, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100668	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100668						1					ナガイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100669	urn:lsid:marinespecies.org:taxname:100669	urn:lsid:marinespecies.org:taxname:100669	urn:lsid:marinespecies.org:taxname:888372		Halcuriidae	Halcuriidae	Actinernoidea	Carlgren, O. (1918). Die Mesenterienanordnung der Halcuriiden. Kungliga Fysiografiska Sällskapets Handlingar, 29, N.F., (29): 1-37	1918	Animalia	Cnidaria	Anthozoa	Actiniaria	Halcuriidae					Family	Carlgren, 1918 (1897)	ICZN	accepted		2020-12-16	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Halcuriidae Carlgren, 1918 (1897). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100669	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100669						1					カワリギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100672	urn:lsid:marinespecies.org:taxname:100672	urn:lsid:marinespecies.org:taxname:100672	urn:lsid:marinespecies.org:taxname:854224		Hormathiidae	Hormathiidae	Metridioidea	Carlgren, O. (1932). Die Ceriantharien, Zoantharien und Actiniarien des arktischen Gebietes. Eine Zusammenstellung der arktischen Tierformen mit besonderer Berücksichtigung des Spitzbergen-Gebietes auf Grund der Ergebnisse der Deutschen Expedition in das Nördliche Eismeer im Jahre 1898. <em>Gustav Fischer.Jena.</em> 255-266.	1932	Animalia	Cnidaria	Anthozoa	Actiniaria	Hormathiidae					Family	Carlgren, 1932	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Hormathiidae Carlgren, 1932. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100672	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100672						1					クビカザリイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100677	urn:lsid:marinespecies.org:taxname:100677	urn:lsid:marinespecies.org:taxname:100677	urn:lsid:marinespecies.org:taxname:853973		Liponematidae	Liponematidae	Actinioidea			Animalia	Cnidaria	Anthozoa	Actiniaria	Liponematidae					Family	Hertwig, 1882	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Liponematidae Hertwig, 1882. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100677	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100677						1					ダーリアイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100678	urn:lsid:marinespecies.org:taxname:100678	urn:lsid:marinespecies.org:taxname:100678	urn:lsid:marinespecies.org:taxname:854224		Metridiidae	Metridiidae	Metridioidea			Animalia	Cnidaria	Anthozoa	Actiniaria	Metridiidae					Family	Carlgren, 1893	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Metridiidae Carlgren, 1893. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100678	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100678						1					ヒダベリイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100680	urn:lsid:marinespecies.org:taxname:100680	urn:lsid:marinespecies.org:taxname:100680	urn:lsid:marinespecies.org:taxname:853973		Phymanthidae	Phymanthidae	Actinioidea	Andres, A. (1883). Le Attinie. Atti dell' Accademia de Lincei, 14, 3, Memorie, 211-673	1883	Animalia	Cnidaria	Anthozoa	Actiniaria	Phymanthidae					Family	Andres, 1883	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Phymanthidae Andres, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100680	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100680						1					ニチリンイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100681	urn:lsid:marinespecies.org:taxname:100681	urn:lsid:marinespecies.org:taxname:100681	urn:lsid:marinespecies.org:taxname:854224		Sagartiidae	Sagartiidae	Metridioidea			Animalia	Cnidaria	Anthozoa	Actiniaria	Sagartiidae					Family	Gosse, 1858	ICZN	accepted		2016-10-23	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Sagartiidae Gosse, 1858. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100681	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100681						1					ナゲナワイソギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:1006811	urn:lsid:marinespecies.org:taxname:1006811	urn:lsid:marinespecies.org:taxname:1006811	urn:lsid:marinespecies.org:taxname:156706	https://doi.org/10.1007/s10228-016-0517-8	Arothron multilineatus	Arothron multilineatus	Arothron	Matsuura, K. (2016). A new pufferfish, Arothron multilineatus (Actinopterygii: Tetraodontiformes: Tetraodontidae), from the Indo-West Pacific. <em>Ichthyological Research.</em> 63(4): 480-486.	2016	Animalia	Chordata	Teleostei	Tetraodontiformes	Tetraodontidae	Arothron		multilineatus		Species	Matsuura, 2016	ICZN	accepted		2017-07-03	Froese, R. and D. Pauly. Editors. (2023). FishBase. Arothron multilineatus Matsuura, 2016. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1006811	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1006811						1	0	0		0	タスジフグ	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100684	urn:lsid:marinespecies.org:taxname:100684	urn:lsid:marinespecies.org:taxname:100684	urn:lsid:marinespecies.org:taxname:151646		Cerianthidae	Cerianthidae	Spirularia	Milne Edwards H, Haime J. (1851). Monographie des polypiers fossiles des terrains palaeozoïques, précédée d'un tableau général de la classification des polypes. <em>Muséum National d'Histoire Naturelle, Paris, Archives.</em> 5: 1–502, 20 pls.	1851	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae					Family	Milne Edwards & Haime, 1851	ICZN	accepted		2018-01-22	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthidae Milne Edwards & Haime, 1851. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100684	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100684						1	0	0		1	ハナギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100685	urn:lsid:marinespecies.org:taxname:100685	urn:lsid:marinespecies.org:taxname:100685	urn:lsid:marinespecies.org:taxname:1362		Corallimorphidae	Corallimorphidae	Corallimorpharia	Hertwig, R. (1882). Die Actinien der Challenger Expedition. Gustav Fischer. Jena., pp. 119.	1882	Animalia	Cnidaria	Anthozoa	Corallimorpharia	Corallimorphidae					Family	Hertwig, 1882	ICZN	accepted		2015-10-08	Daly, M.; Fautin, D.G. (2013). World List of Corallimorpharia. Corallimorphidae Hertwig, 1882. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100685	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100685						1					ホネナシサンゴ科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100688	urn:lsid:marinespecies.org:taxname:100688	urn:lsid:marinespecies.org:taxname:100688	urn:lsid:marinespecies.org:taxname:367225		Epizoanthidae	Epizoanthidae	Macrocnemina	Delage, Y.; Hérouard, E. (1901). Traité de zoologie concrète. Tome II – Deuxième partie. Les coelentérés. <em>Paris: Schleicher Frères.</em> 848 pp.	1901	Animalia	Cnidaria	Anthozoa	Zoantharia	Epizoanthidae					Family	Delage & Hérouard, 1901	ICZN	accepted		2017-10-28	Reimer, J.D. (2023). World List of Zoantharia. Epizoanthidae Delage & Hérouard, 1901. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100688	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100688						1	0	0		0	ヤドリスナギンチャク	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100689	urn:lsid:marinespecies.org:taxname:100689	urn:lsid:marinespecies.org:taxname:100689	urn:lsid:marinespecies.org:taxname:367225		Parazoanthidae	Parazoanthidae	Macrocnemina			Animalia	Cnidaria	Anthozoa	Zoantharia	Parazoanthidae					Family	Delage & Hérouard, 1901	ICZN	accepted		2013-01-10	Reimer, J.D. (2023). World List of Zoantharia. Parazoanthidae Delage & Hérouard, 1901. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100689	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100689						1	0	0		0	センナリスナギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100690	urn:lsid:marinespecies.org:taxname:100690	urn:lsid:marinespecies.org:taxname:100690	urn:lsid:marinespecies.org:taxname:367224		Zoanthidae	Zoanthidae	Brachycnemina			Animalia	Cnidaria	Anthozoa	Zoantharia	Zoanthidae					Family	Rafinesque, 1815	ICZN	accepted		2011-10-04	Reimer, J.D. (2023). World List of Zoantharia. Zoanthidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100690	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100690						1	0	0		0	スナギンチャク科	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:1006992	urn:lsid:marinespecies.org:taxname:1006992	urn:lsid:marinespecies.org:taxname:1006992	urn:lsid:marinespecies.org:taxname:125644		Apterichtus hatookai	Apterichtus hatookai	Apterichtus	Hibino, Y.; Shibata, J. Y.; Kimura, S. (2014). Description of a new snake eel, Apterichtus hatookai sp. nov.(Anguilliformes: Ophichthidae), from the Pacific coast of Japan. <em>Ichthyological research.</em> 61(4), 317-321.	2014	Animalia	Chordata	Teleostei	Anguilliformes	Ophichthidae	Apterichtus		hatookai		Species	Hibino, Shibata & Kimura, 2014	ICZN	accepted		2017-07-03	Froese, R. and D. Pauly. Editors. (2023). FishBase. Apterichtus hatookai Hibino, Shibata & Kimura, 2014. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1006992	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1006992						1	0	0		0	ダイダイマダラウミヘビ	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100707	urn:lsid:marinespecies.org:taxname:100707	urn:lsid:marinespecies.org:taxname:100707	urn:lsid:marinespecies.org:taxname:100654		Actinoscyphia	Actinoscyphia	Actinoscyphiidae	Stephenson, T. A. (1920). On the classification of Actiniaria. Part I. -- Forms with acontia and forms with a mesogloeal sphincter. <em>Quarterly Journal of Microscopical Science.</em> 64, 2, (256): 425-574.	1920	Animalia	Cnidaria	Anthozoa	Actiniaria	Actinoscyphiidae	Actinoscyphia				Genus	Stephenson, 1920	ICZN	accepted		2015-10-06	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Actinoscyphia Stephenson, 1920. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100707	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100707						1					クラゲイソギンチャク属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:100723	urn:lsid:marinespecies.org:taxname:100723	urn:lsid:marinespecies.org:taxname:410801	urn:lsid:marinespecies.org:taxname:172970		Aureliana	Aureliania	Capneidae			Animalia	Cnidaria	Anthozoa	Actiniaria	Capneidae	Aureliana				Genus		ICZN	unaccepted		2015-10-06	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Aureliana. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100723	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100723						1					ミズクラゲ	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
